178895,testassemblies525
150522,testassemblies444
150469,testassemblies542
129821,testassemblies1138
122945,testassemblies634
121837,testassemblies212
116383,testassemblies398
115918,testassemblies995
111284,testassemblies680
111174,testassemblies628
107835,testassemblies558
107205,testassemblies222
105885,testassemblies483
101469,testassemblies397
95116,testassemblies33
94866,testassemblies435
94674,testassemblies312
93352,testassemblies521
93058,testassemblies106
92290,testassemblies1137
91976,testassemblies283
91796,testassemblies93
89002,testassemblies765
87986,testassemblies5
87478,testassemblies351
86021,testassemblies424
85616,testassemblies322
84270,testassemblies100
82827,testassemblies404
80011,testassemblies614
79478,testassemblies693
79419,testassemblies427
79193,testassemblies334
77932,testassemblies37
77640,testassemblies1032
76507,testassemblies12
73792,testassemblies533
73575,testassemblies20
73269,testassemblies1058
72733,testassemblies280
71750,testassemblies346
71184,testassemblies609
70849,testassemblies766
70417,testassemblies597
69814,testassemblies515
69570,testassemblies732
69528,testassemblies526
69313,testassemblies391
68903,testassemblies645
68813,testassemblies321
68160,testassemblies1666
68123,testassemblies1231
67976,testassemblies671
67624,testassemblies449
66937,testassemblies478
66684,testassemblies190
65701,testassemblies1217
65290,testassemblies643
65090,testassemblies259
64361,testassemblies1364
63694,testassemblies47
62074,testassemblies370
62065,testassemblies687
62048,testassemblies400
61081,testassemblies1481
60874,testassemblies63
60520,testassemblies529
59684,testassemblies513
59322,testassemblies667
58609,testassemblies885
57479,testassemblies396
57238,testassemblies105
57028,testassemblies506
56667,testassemblies221
56216,testassemblies906
55661,testassemblies330
55032,testassemblies343
54976,testassemblies45
54832,testassemblies1260
54211,testassemblies4
54072,testassemblies1515
53964,testassemblies380
53876,testassemblies575
53847,testassemblies856
53066,testassemblies422
52777,testassemblies1134
52699,testassemblies324
52501,testassemblies408
52440,testassemblies457
52382,testassemblies991
52357,testassemblies482
51967,testassemblies1330
51926,testassemblies113
51713,testassemblies87
51623,testassemblies477
51448,testassemblies1419
51284,testassemblies603
51004,testassemblies1617
50948,testassemblies28
50901,testassemblies574
50614,testassemblies986
50179,testassemblies1230
50139,testassemblies1057
49972,testassemblies1031
49922,testassemblies211
49755,testassemblies433
49713,testassemblies465
49604,testassemblies1692
49402,testassemblies1443
49384,testassemblies532
49219,testassemblies364
49175,testassemblies1050
49131,testassemblies892
48815,testassemblies613
48754,testassemblies621
48709,testassemblies488
48531,testassemblies1845
48435,testassemblies1524
48407,testassemblies1498
48322,testassemblies1216
48233,testassemblies448
47896,testassemblies633
47643,testassemblies817
47521,testassemblies646
47388,testassemblies1455
47373,testassemblies578
47158,testassemblies1167
46916,testassemblies49
46899,testassemblies144
46893,testassemblies876
46852,testassemblies426
46780,testassemblies384
46496,testassemblies1042
46475,testassemblies544
46401,testassemblies361
46298,testassemblies1808
46269,testassemblies237
46222,testassemblies44
46171,testassemblies99
45998,testassemblies1228
45900,testassemblies905
45831,testassemblies445
45827,testassemblies453
45555,testassemblies1204
45480,testassemblies189
45372,testassemblies1694
45251,testassemblies806
45102,testassemblies73
45081,testassemblies1018
45036,testassemblies103
44961,testassemblies459
44895,testassemblies979
44617,testassemblies530
44543,testassemblies111
44377,testassemblies1256
44190,testassemblies375
43803,testassemblies130
43512,testassemblies716
43460,testassemblies760
43287,testassemblies1950
43249,testassemblies1166
42980,testassemblies203
42340,testassemblies749
42338,testassemblies1503
42246,testassemblies80
42240,testassemblies608
42164,testassemblies894
42149,testassemblies1063
42029,testassemblies677
41943,testassemblies62
41788,testassemblies1149
41776,testassemblies179
41758,testassemblies415
41579,testassemblies1089
41485,testassemblies1278
41452,testassemblies390
41405,testassemblies842
41268,testassemblies76
41206,testassemblies1384
41149,testassemblies1579
41094,testassemblies946
40697,testassemblies64
40609,testassemblies68
40588,testassemblies310
40526,testassemblies489
40484,testassemblies319
40484,testassemblies1750
40439,testassemblies1819
40266,testassemblies225
40140,testassemblies178
40049,testassemblies121
39629,testassemblies204
39411,testassemblies327
39318,testassemblies519
38946,testassemblies402
38666,testassemblies779
38538,testassemblies808
38221,testassemblies551
38074,testassemblies934
38060,testassemblies1223
37849,testassemblies1473
37362,testassemblies1076
37243,testassemblies240
37225,testassemblies777
36948,testassemblies34
36940,testassemblies98
36888,testassemblies1665
36756,testassemblies665
36626,testassemblies285
36571,testassemblies1605
36517,testassemblies1073
36476,testassemblies357
36245,testassemblies110
36191,testassemblies650
35896,testassemblies1644
35600,testassemblies2148
35557,testassemblies659
35507,testassemblies913
35234,testassemblies572
35098,testassemblies923
34497,testassemblies117
34383,testassemblies1154
34242,testassemblies301
34132,testassemblies314
34047,testassemblies921
33999,testassemblies1479
33956,testassemblies368
33606,testassemblies820
33551,testassemblies1225
33466,testassemblies731
33361,testassemblies177
33245,testassemblies436
33228,testassemblies455
33222,testassemblies299
33002,testassemblies1107
32968,testassemblies419
32860,testassemblies1613
32757,testassemblies1822
32661,testassemblies350
32635,testassemblies1731
32604,testassemblies653
32348,testassemblies1189
32305,testassemblies1866
32016,testassemblies706
31730,testassemblies1183
31686,testassemblies132
31499,testassemblies981
31489,testassemblies977
31478,testassemblies1002
31045,testassemblies568
30831,testassemblies1000
30625,testassemblies641
30574,testassemblies1651
30351,testassemblies719
30336,testassemblies257
30149,testassemblies636
29912,testassemblies1659
29632,testassemblies1052
29577,testassemblies451
29500,testassemblies1098
29405,testassemblies371
29276,testassemblies1362
29112,testassemblies1460
29058,testassemblies2037
29009,testassemblies1099
28867,testassemblies262
28824,testassemblies1132
28486,testassemblies492
28430,testassemblies1298
28385,testassemblies1069
28358,testassemblies1786
28141,testassemblies1244
28098,testassemblies303
28094,testassemblies743
28060,testassemblies308
27985,testassemblies1104
27812,testassemblies266
27792,testassemblies540
27536,testassemblies1171
27529,testassemblies96
27505,testassemblies236
27394,testassemblies78
27392,testassemblies1728
27340,testassemblies55
27166,testassemblies202
27087,testassemblies1332
26960,testassemblies672
26909,testassemblies972
26772,testassemblies2102
26661,testassemblies1755
26567,testassemblies473
26386,testassemblies1453
26187,testassemblies149
26105,testassemblies1708
25948,testassemblies1319
25927,testassemblies759
25885,testassemblies341
25731,testassemblies804
25623,testassemblies605
25465,testassemblies394
25196,testassemblies281
25073,testassemblies278
