20923,testassemblies176
16920,testassemblies257
16660,testassemblies546
16583,testassemblies776
16270,testassemblies1308
16219,testassemblies1660
14714,testassemblies1313
12305,testassemblies632
11945,testassemblies256
11907,testassemblies893
11551,testassemblies1878
11520,testassemblies369
11488,testassemblies306
11485,testassemblies682
11424,testassemblies160
11132,testassemblies313
9661,testassemblies1312
8278,testassemblies631
7055,testassemblies1796
7003,testassemblies131
6922,testassemblies1835
6903,testassemblies739
6689,testassemblies501
6468,testassemblies1743
6466,testassemblies1809
6410,testassemblies659
6389,testassemblies129
6372,testassemblies1542
6369,testassemblies159
6325,testassemblies1877
6309,testassemblies173
6231,testassemblies1857
6161,testassemblies1892
6145,testassemblies1768
6088,testassemblies1803
4735,testassemblies1310
3401,testassemblies630
2032,testassemblies262
2028,testassemblies1830
2023,testassemblies405
2020,testassemblies283
2019,testassemblies352
1988,testassemblies738
1986,testassemblies1793
1980,testassemblies892
1975,testassemblies1694
1963,testassemblies859
1961,testassemblies157
1958,testassemblies649
1955,testassemblies368
1952,testassemblies255
1944,testassemblies412
1931,testassemblies1795
1927,testassemblies183
1904,testassemblies130
1895,testassemblies1853
1894,testassemblies1834
1861,testassemblies1737
1838,testassemblies565
1822,testassemblies633
1795,testassemblies1813
1789,testassemblies775
1725,testassemblies146
1701,testassemblies500
1696,testassemblies234
1696,testassemblies1581
1675,testassemblies364
1635,testassemblies1307
1597,testassemblies1871
1578,testassemblies241
1574,testassemblies545
1552,testassemblies56
1549,testassemblies272
1549,testassemblies461
1525,testassemblies813
1520,testassemblies1541
1508,testassemblies1828
1488,testassemblies603
1487,testassemblies1783
1469,testassemblies172
1467,testassemblies1870
1457,testassemblies191
1451,testassemblies147
1450,testassemblies429
1444,testassemblies1894
1425,testassemblies681
1407,testassemblies1824
1391,testassemblies1659
1386,testassemblies47
1386,testassemblies305
1386,testassemblies946
1385,testassemblies187
1382,testassemblies1808
1378,testassemblies145
1378,testassemblies1311
1373,testassemblies1891
1354,testassemblies1791
1353,testassemblies138
1339,testassemblies1845
1330,testassemblies856
1326,testassemblies628
1308,testassemblies128
1306,testassemblies464
1303,testassemblies109
1290,testassemblies265
1283,testassemblies658
1279,testassemblies158
1275,testassemblies1816
1274,testassemblies677
1269,testassemblies1760
1252,testassemblies1792
1245,testassemblies237
1229,testassemblies701
1228,testassemblies174
1223,testassemblies491
1214,testassemblies1876
1213,testassemblies1802
1205,testassemblies621
1192,testassemblies1742
1172,testassemblies310
1161,testassemblies1856
1158,testassemblies1770
1150,testassemblies668
1149,testassemblies1780
1145,testassemblies312
1140,testassemblies1797
1120,testassemblies517
1120,testassemblies1767
1104,testassemblies431
1095,testassemblies175
1090,testassemblies1738
1076,testassemblies1799
1073,testassemblies579
1052,testassemblies853
1020,testassemblies688
776,testassemblies60
762,testassemblies58
556,testassemblies54
545,testassemblies53
309,testassemblies574
289,testassemblies571
289,testassemblies572
287,testassemblies1545
286,testassemblies59
275,testassemblies318
270,testassemblies1582
265,testassemblies57
206,testassemblies4
136,testassemblies1810
117,testassemblies77
87,testassemblies74
87,testassemblies1122
83,testassemblies1123
81,testassemblies17
73,testassemblies78
66,testassemblies1840
65,testassemblies1316
59,testassemblies957
54,testassemblies573
10,testassemblies18
